species,size,x,y,year,species_ccm
A_dewindti,Msize,1,-6,2003,A_dewindti
A_dewindti,Msize,1,-6,2003,A_dewindti
A_dewindti,Msize,1,-6,2003,A_dewindti
A_dewindti,Msize,1,-6,2003,A_dewindti
A_dewindti,Msize,10,-5,2003,A_dewindti
A_dewindti,Msize,4,-5,2003,A_dewindti
A_dewindti,Msize,4,-5,2003,A_dewindti
A_dewindti,Msize,9,-4,2003,A_dewindti
A_dewindti,Msize,5,-4,2003,A_dewindti
A_dewindti,Msize,5,-4,2003,A_dewindti
A_dewindti,Msize,4,-4,2003,A_dewindti
A_dewindti,Msize,5,-3,2003,A_dewindti
A_dewindti,Msize,7,-2,2003,A_dewindti
A_dewindti,Msize,7,-2,2003,A_dewindti
A_dewindti,Msize,9,-31,2004,A_dewindti
A_dewindti,Msize,8,-31,2004,A_dewindti
A_dewindti,Msize,8,-31,2004,A_dewindti
A_dewindti,Msize,8,-31,2004,A_dewindti
A_dewindti,Msize,8,-31,2004,A_dewindti
A_dewindti,Lsize,8,-31,2004,A_dewindti
A_dewindti,Lsize,8,-31,2004,A_dewindti
A_dewindti,Msize,7,-31,2004,A_dewindti
A_dewindti,Msize,7,-31,2004,A_dewindti
A_dewindti,Msize,6,-31,2004,A_dewindti
A_dewindti,Msize,6,-31,2004,A_dewindti
A_dewindti,Lsize,3,-31,2004,A_dewindti
A_dewindti,Lsize,3,-31,2004,A_dewindti
A_dewindti,Msize,3,-31,2004,A_dewindti
A_dewindti,Msize,3,-31,2004,A_dewindti
A_dewindti,Msize,3,-31,2004,A_dewindti
A_dewindti,Lsize,6,-30,2004,A_dewindti
A_dewindti,Msize,6,-30,2004,A_dewindti
A_dewindti,Msize,6,-30,2004,A_dewindti
A_dewindti,Msize,5,-30,2004,A_dewindti
A_dewindti,Msize,5,-30,2004,A_dewindti
A_dewindti,Msize,5,-30,2004,A_dewindti
A_dewindti,Msize,5,-30,2004,A_dewindti
A_dewindti,Lsize,5,-30,2004,A_dewindti
A_dewindti,Lsize,4,-30,2004,A_dewindti
A_dewindti,Lsize,4,-30,2004,A_dewindti
A_dewindti,Msize,4,-30,2004,A_dewindti
A_dewindti,Msize,4,-30,2004,A_dewindti
A_dewindti,Msize,4,-30,2004,A_dewindti
A_dewindti,Lsize,6,-29,2004,A_dewindti
A_dewindti,Lsize,6,-29,2004,A_dewindti
A_dewindti,Lsize,6,-29,2004,A_dewindti
A_dewindti,Msize,6,-29,2004,A_dewindti
A_dewindti,Msize,6,-29,2004,A_dewindti
A_dewindti,Msize,6,-29,2004,A_dewindti
A_dewindti,Msize,6,-29,2004,A_dewindti
A_dewindti,Msize,6,-29,2004,A_dewindti
A_dewindti,Msize,6,-29,2004,A_dewindti
A_dewindti,Msize,6,-29,2004,A_dewindti
A_dewindti,Msize,6,-29,2004,A_dewindti
A_dewindti,Msize,4,-29,2004,A_dewindti
A_dewindti,Msize,4,-29,2004,A_dewindti
A_dewindti,Msize,4,-29,2004,A_dewindti
A_dewindti,Msize,4,-29,2004,A_dewindti
A_dewindti,Lsize,5,-28,2004,A_dewindti
A_dewindti,Lsize,5,-28,2004,A_dewindti
A_dewindti,Lsize,5,-28,2004,A_dewindti
A_dewindti,Msize,5,-28,2004,A_dewindti
A_dewindti,Msize,5,-28,2004,A_dewindti
A_dewindti,Msize,5,-28,2004,A_dewindti
A_dewindti,Msize,5,-28,2004,A_dewindti
A_dewindti,Msize,5,-28,2004,A_dewindti
A_dewindti,Msize,2,-28,2004,A_dewindti
A_dewindti,Msize,7,-27,2004,A_dewindti
A_dewindti,Msize,7,-27,2004,A_dewindti
A_dewindti,Msize,7,-27,2004,A_dewindti
A_dewindti,Msize,7,-27,2004,A_dewindti
A_dewindti,Msize,7,-27,2004,A_dewindti
A_dewindti,Msize,5,-27,2004,A_dewindti
A_dewindti,Msize,5,-27,2004,A_dewindti
A_dewindti,Msize,5,-27,2004,A_dewindti
A_dewindti,Msize,5,-27,2004,A_dewindti
A_dewindti,Lsize,5,-27,2004,A_dewindti
A_dewindti,Lsize,5,-27,2004,A_dewindti
A_dewindti,Msize,4,-27,2004,A_dewindti
A_dewindti,Msize,4,-27,2004,A_dewindti
A_dewindti,Msize,4,-27,2004,A_dewindti
A_dewindti,Msize,3,-26,2004,A_dewindti
A_dewindti,Lsize,1,-26,2004,A_dewindti
A_dewindti,Msize,1,-26,2004,A_dewindti
A_dewindti,Msize,1,-26,2004,A_dewindti
A_dewindti,Msize,1,-26,2004,A_dewindti
A_dewindti,Msize,1,-26,2004,A_dewindti
A_dewindti,Msize,1,-26,2004,A_dewindti
A_dewindti,Msize,1,-26,2004,A_dewindti
A_dewindti,Msize,1,-26,2004,A_dewindti
A_dewindti,Msize,1,-26,2004,A_dewindti
A_dewindti,Msize,5,-25,2004,A_dewindti
A_dewindti,Msize,1,-25,2004,A_dewindti
A_dewindti,Msize,9,-24,2004,A_dewindti
A_dewindti,Msize,3,-24,2004,A_dewindti
A_dewindti,Msize,1,-24,2004,A_dewindti
A_dewindti,Msize,1,-24,2004,A_dewindti
A_dewindti,Msize,9,-23,2004,A_dewindti
A_dewindti,Msize,9,-23,2004,A_dewindti
A_dewindti,Lsize,10,-22,2004,A_dewindti
A_dewindti,Msize,10,-22,2004,A_dewindti
A_dewindti,Msize,4,-22,2004,A_dewindti
A_dewindti,Msize,10,-21,2004,A_dewindti
A_dewindti,Msize,10,-20,2004,A_dewindti
A_dewindti,Msize,3,-20,2004,A_dewindti
A_dewindti,Msize,3,-20,2004,A_dewindti
A_dewindti,Msize,5,-19,2004,A_dewindti
A_dewindti,Msize,5,-19,2004,A_dewindti
A_dewindti,Msize,1,-19,2004,A_dewindti
A_dewindti,Msize,3,-18,2004,A_dewindti
A_dewindti,Msize,3,-18,2004,A_dewindti
A_dewindti,Msize,3,-18,2004,A_dewindti
A_dewindti,Msize,3,-18,2004,A_dewindti
A_dewindti,Msize,2,-18,2004,A_dewindti
A_dewindti,Msize,3,-17,2004,A_dewindti
A_dewindti,Msize,3,-17,2004,A_dewindti
A_dewindti,Msize,3,-17,2004,A_dewindti
A_dewindti,Msize,3,-17,2004,A_dewindti
A_dewindti,Lsize,3,-17,2004,A_dewindti
A_dewindti,Msize,1,-16,2004,A_dewindti
A_dewindti,Ssize,8,-2,2004,A_dewindti
A_dewindti,Ssize,8,-2,2004,A_dewindti
A_dewindti,Ssize,8,-2,2004,A_dewindti
A_dewindti,Ssize,8,-2,2004,A_dewindti
A_dewindti,Ssize,8,-2,2004,A_dewindti
A_dewindti,Ssize,7,-2,2004,A_dewindti
A_dewindti,Ssize,6,-2,2004,A_dewindti
A_dewindti,Ssize,9,-1,2004,A_dewindti
A_dewindti,Ssize,3,-1,2004,A_dewindti
A_dewindti,Ssize,3,-1,2004,A_dewindti
A_dewindti,Ssize,3,-1,2004,A_dewindti
A_dewindti,Ssize,1,-1,2004,A_dewindti
A_dewindti,Ssize,1,-1,2004,A_dewindti
A_dewindti,Ssize,1,-1,2004,A_dewindti
A_dewindti,Ssize,1,-1,2004,A_dewindti
A_dewindti,Ssize,1,-1,2004,A_dewindti
A_dewindti,Ssize,1,-1,2004,A_dewindti
A_dewindti,Msize,6,-31,2005,A_dewindti
A_dewindti,Msize,5,-31,2005,A_dewindti
A_dewindti,Msize,5,-31,2005,A_dewindti
A_dewindti,Msize,5,-31,2005,A_dewindti
A_dewindti,Msize,5,-31,2005,A_dewindti
A_dewindti,Msize,5,-31,2005,A_dewindti
A_dewindti,Msize,5,-31,2005,A_dewindti
A_dewindti,Msize,5,-31,2005,A_dewindti
A_dewindti,Msize,4,-31,2005,A_dewindti
A_dewindti,Msize,4,-31,2005,A_dewindti
A_dewindti,Msize,4,-31,2005,A_dewindti
A_dewindti,Msize,4,-31,2005,A_dewindti
A_dewindti,Msize,4,-31,2005,A_dewindti
A_dewindti,Msize,8,-30,2005,A_dewindti
A_dewindti,Msize,4,-30,2005,A_dewindti
A_dewindti,Msize,4,-30,2005,A_dewindti
A_dewindti,Msize,3,-30,2005,A_dewindti
A_dewindti,Msize,3,-30,2005,A_dewindti
A_dewindti,Msize,3,-30,2005,A_dewindti
A_dewindti,Msize,3,-30,2005,A_dewindti
A_dewindti,Msize,2,-30,2005,A_dewindti
A_dewindti,Msize,2,-30,2005,A_dewindti
A_dewindti,Msize,2,-30,2005,A_dewindti
A_dewindti,Msize,2,-30,2005,A_dewindti
A_dewindti,Msize,2,-30,2005,A_dewindti
A_dewindti,Msize,2,-30,2005,A_dewindti
A_dewindti,Msize,2,-30,2005,A_dewindti
A_dewindti,Msize,2,-30,2005,A_dewindti
A_dewindti,Msize,2,-30,2005,A_dewindti
A_dewindti,Lsize,1,-30,2005,A_dewindti
A_dewindti,Msize,1,-30,2005,A_dewindti
A_dewindti,Msize,1,-30,2005,A_dewindti
A_dewindti,Msize,1,-30,2005,A_dewindti
A_dewindti,Msize,1,-30,2005,A_dewindti
A_dewindti,Msize,1,-30,2005,A_dewindti
A_dewindti,Msize,1,-30,2005,A_dewindti
A_dewindti,Msize,1,-30,2005,A_dewindti
A_dewindti,Msize,1,-30,2005,A_dewindti
A_dewindti,Msize,5,-29,2005,A_dewindti
A_dewindti,Msize,4,-29,2005,A_dewindti
A_dewindti,Msize,4,-29,2005,A_dewindti
A_dewindti,Msize,3,-29,2005,A_dewindti
A_dewindti,Lsize,2,-29,2005,A_dewindti
A_dewindti,Lsize,1,-29,2005,A_dewindti
A_dewindti,Lsize,1,-29,2005,A_dewindti
A_dewindti,Msize,1,-29,2005,A_dewindti
A_dewindti,Msize,1,-29,2005,A_dewindti
A_dewindti,Msize,1,-29,2005,A_dewindti
A_dewindti,Msize,1,-28,2005,A_dewindti
A_dewindti,Msize,1,-28,2005,A_dewindti
A_dewindti,Msize,1,-26,2005,A_dewindti
A_dewindti,Msize,5,-25,2005,A_dewindti
A_dewindti,Lsize,10,-24,2005,A_dewindti
A_dewindti,Lsize,10,-24,2005,A_dewindti
A_dewindti,Msize,10,-24,2005,A_dewindti
A_dewindti,Msize,10,-24,2005,A_dewindti
A_dewindti,Msize,9,-24,2005,A_dewindti
A_dewindti,Msize,9,-24,2005,A_dewindti
A_dewindti,Msize,10,-23,2005,A_dewindti
A_dewindti,Msize,9,-23,2005,A_dewindti
A_dewindti,Lsize,2,-22,2005,A_dewindti
A_dewindti,Msize,9,-20,2005,A_dewindti
A_dewindti,Lsize,2,-20,2005,A_dewindti
A_dewindti,Msize,2,-20,2005,A_dewindti
A_dewindti,Lsize,1,-20,2005,A_dewindti
A_dewindti,Msize,9,-18,2005,A_dewindti
A_dewindti,Msize,8,-18,2005,A_dewindti
A_dewindti,Msize,8,-18,2005,A_dewindti
A_dewindti,Msize,8,-18,2005,A_dewindti
A_dewindti,Msize,7,-18,2005,A_dewindti
A_dewindti,Msize,7,-18,2005,A_dewindti
A_dewindti,Msize,6,-18,2005,A_dewindti
A_dewindti,Msize,4,-18,2005,A_dewindti
A_dewindti,Msize,4,-18,2005,A_dewindti
A_dewindti,Msize,3,-18,2005,A_dewindti
A_dewindti,Lsize,3,-18,2005,A_dewindti
A_dewindti,Lsize,3,-18,2005,A_dewindti
A_dewindti,Lsize,3,-18,2005,A_dewindti
A_dewindti,Msize,9,-17,2005,A_dewindti
A_dewindti,Msize,9,-17,2005,A_dewindti
A_dewindti,Msize,9,-17,2005,A_dewindti
A_dewindti,Msize,9,-17,2005,A_dewindti
A_dewindti,Msize,9,-17,2005,A_dewindti
A_dewindti,Msize,9,-17,2005,A_dewindti
A_dewindti,Msize,9,-17,2005,A_dewindti
A_dewindti,Msize,9,-17,2005,A_dewindti
A_dewindti,Msize,9,-17,2005,A_dewindti
A_dewindti,Msize,9,-17,2005,A_dewindti
A_dewindti,Msize,9,-17,2005,A_dewindti
A_dewindti,Msize,9,-17,2005,A_dewindti
A_dewindti,Msize,8,-17,2005,A_dewindti
A_dewindti,Msize,8,-17,2005,A_dewindti
A_dewindti,Msize,8,-17,2005,A_dewindti
A_dewindti,Msize,8,-17,2005,A_dewindti
A_dewindti,Msize,8,-17,2005,A_dewindti
A_dewindti,Msize,8,-17,2005,A_dewindti
A_dewindti,Msize,7,-17,2005,A_dewindti
A_dewindti,Msize,7,-17,2005,A_dewindti
A_dewindti,Msize,7,-17,2005,A_dewindti
A_dewindti,Msize,7,-17,2005,A_dewindti
A_dewindti,Msize,7,-17,2005,A_dewindti
A_dewindti,Msize,7,-17,2005,A_dewindti
A_dewindti,Msize,6,-17,2005,A_dewindti
A_dewindti,Msize,6,-17,2005,A_dewindti
A_dewindti,Msize,6,-17,2005,A_dewindti
A_dewindti,Msize,5,-17,2005,A_dewindti
A_dewindti,Msize,5,-17,2005,A_dewindti
A_dewindti,Msize,5,-17,2005,A_dewindti
A_dewindti,Msize,4,-17,2005,A_dewindti
A_dewindti,Msize,4,-17,2005,A_dewindti
A_dewindti,Msize,4,-17,2005,A_dewindti
A_dewindti,Msize,2,-17,2005,A_dewindti
A_dewindti,Msize,2,-17,2005,A_dewindti
A_dewindti,Msize,9,-16,2005,A_dewindti
A_dewindti,Msize,9,-16,2005,A_dewindti
A_dewindti,Msize,8,-16,2005,A_dewindti
A_dewindti,Msize,8,-16,2005,A_dewindti
A_dewindti,Msize,8,-16,2005,A_dewindti
A_dewindti,Msize,8,-16,2005,A_dewindti
A_dewindti,Msize,8,-16,2005,A_dewindti
A_dewindti,Msize,8,-16,2005,A_dewindti
A_dewindti,Msize,7,-16,2005,A_dewindti
A_dewindti,Msize,7,-16,2005,A_dewindti
A_dewindti,Msize,7,-16,2005,A_dewindti
A_dewindti,Msize,7,-16,2005,A_dewindti
A_dewindti,Msize,7,-16,2005,A_dewindti
A_dewindti,Lsize,7,-16,2005,A_dewindti
A_dewindti,Msize,6,-16,2005,A_dewindti
A_dewindti,Msize,6,-16,2005,A_dewindti
A_dewindti,Msize,1,-16,2005,A_dewindti
A_dewindti,Msize,7,-15,2005,A_dewindti
A_dewindti,Msize,7,-15,2005,A_dewindti
A_dewindti,Msize,7,-15,2005,A_dewindti
A_dewindti,Lsize,3,-15,2005,A_dewindti
A_dewindti,Msize,3,-15,2005,A_dewindti
A_dewindti,Msize,8,-14,2005,A_dewindti
A_dewindti,Msize,1,-14,2005,A_dewindti
A_dewindti,Msize,1,-14,2005,A_dewindti
A_dewindti,Msize,1,-14,2005,A_dewindti
A_dewindti,Msize,4,-13,2005,A_dewindti
A_dewindti,Msize,4,-13,2005,A_dewindti
A_dewindti,Msize,3,-13,2005,A_dewindti
A_dewindti,Lsize,3,-13,2005,A_dewindti
A_dewindti,Msize,2,-13,2005,A_dewindti
A_dewindti,Msize,1,-13,2005,A_dewindti
A_dewindti,Msize,1,-13,2005,A_dewindti
A_dewindti,Msize,1,-13,2005,A_dewindti
A_dewindti,Msize,1,-13,2005,A_dewindti
A_dewindti,Lsize,1,-13,2005,A_dewindti
A_dewindti,Lsize,1,-13,2005,A_dewindti
A_dewindti,Lsize,10,-12,2005,A_dewindti
A_dewindti,Lsize,10,-12,2005,A_dewindti
A_dewindti,Lsize,10,-12,2005,A_dewindti
A_dewindti,Msize,10,-12,2005,A_dewindti
A_dewindti,Msize,10,-12,2005,A_dewindti
A_dewindti,Msize,10,-12,2005,A_dewindti
A_dewindti,Msize,10,-12,2005,A_dewindti
A_dewindti,Msize,10,-12,2005,A_dewindti
A_dewindti,Msize,10,-12,2005,A_dewindti
A_dewindti,Msize,10,-12,2005,A_dewindti
A_dewindti,Msize,10,-12,2005,A_dewindti
A_dewindti,Msize,10,-12,2005,A_dewindti
A_dewindti,Msize,5,-12,2005,A_dewindti
A_dewindti,Msize,5,-12,2005,A_dewindti
A_dewindti,Msize,4,-12,2005,A_dewindti
A_dewindti,Msize,3,-12,2005,A_dewindti
A_dewindti,Msize,2,-12,2005,A_dewindti
A_dewindti,Msize,1,-12,2005,A_dewindti
A_dewindti,Lsize,10,-11,2005,A_dewindti
A_dewindti,Msize,10,-11,2005,A_dewindti
A_dewindti,Msize,10,-11,2005,A_dewindti
A_dewindti,Msize,10,-11,2005,A_dewindti
A_dewindti,Msize,10,-11,2005,A_dewindti
A_dewindti,Msize,10,-11,2005,A_dewindti
A_dewindti,Msize,10,-11,2005,A_dewindti
A_dewindti,Msize,10,-11,2005,A_dewindti
A_dewindti,Msize,10,-11,2005,A_dewindti
A_dewindti,Msize,10,-11,2005,A_dewindti
A_dewindti,Msize,10,-11,2005,A_dewindti
A_dewindti,Msize,10,-11,2005,A_dewindti
A_dewindti,Msize,10,-11,2005,A_dewindti
A_dewindti,Msize,9,-11,2005,A_dewindti
A_dewindti,Msize,9,-11,2005,A_dewindti
A_dewindti,Msize,9,-11,2005,A_dewindti
A_dewindti,Msize,8,-11,2005,A_dewindti
A_dewindti,Msize,1,-7,2005,A_dewindti
A_dewindti,Msize,2,-6,2005,A_dewindti
A_dewindti,Msize,1,-6,2005,A_dewindti
A_dewindti,Lsize,1,-4,2005,A_dewindti
A_dewindti,Msize,5,-3,2005,A_dewindti
A_dewindti,Msize,3,-3,2005,A_dewindti
A_dewindti,Msize,1,-3,2005,A_dewindti
A_dewindti,Msize,1,-3,2005,A_dewindti
A_dewindti,Msize,8,-2,2005,A_dewindti
A_dewindti,Msize,2,-2,2005,A_dewindti
A_dewindti,Msize,2,-2,2005,A_dewindti
A_dewindti,Msize,3,-38,2006,A_dewindti
A_dewindti,Msize,9,-37,2006,A_dewindti
A_dewindti,Msize,6,-37,2006,A_dewindti
A_dewindti,Msize,1,-37,2006,A_dewindti
A_dewindti,Lsize,3,-36,2006,A_dewindti
A_dewindti,Lsize,10,-35,2006,A_dewindti
A_dewindti,Lsize,5,-32,2006,A_dewindti
A_dewindti,Lsize,5,-32,2006,A_dewindti
A_dewindti,Lsize,5,-32,2006,A_dewindti
A_dewindti,Lsize,5,-32,2006,A_dewindti
A_dewindti,Lsize,2,-32,2006,A_dewindti
A_dewindti,Msize,2,-32,2006,A_dewindti
A_dewindti,Msize,1,-32,2006,A_dewindti
A_dewindti,Msize,1,-32,2006,A_dewindti
A_dewindti,Lsize,7,-31,2006,A_dewindti
A_dewindti,Lsize,3,-31,2006,A_dewindti
A_dewindti,Lsize,2,-31,2006,A_dewindti
A_dewindti,Lsize,8,-30,2006,A_dewindti
A_dewindti,Lsize,8,-30,2006,A_dewindti
A_dewindti,Lsize,8,-30,2006,A_dewindti
A_dewindti,Msize,8,-30,2006,A_dewindti
A_dewindti,Msize,8,-30,2006,A_dewindti
A_dewindti,Lsize,6,-30,2006,A_dewindti
A_dewindti,Lsize,6,-30,2006,A_dewindti
A_dewindti,Lsize,6,-30,2006,A_dewindti
A_dewindti,Lsize,6,-30,2006,A_dewindti
A_dewindti,Lsize,6,-30,2006,A_dewindti
A_dewindti,Lsize,6,-30,2006,A_dewindti
A_dewindti,Msize,6,-30,2006,A_dewindti
A_dewindti,Lsize,2,-30,2006,A_dewindti
A_dewindti,Lsize,8,-29,2006,A_dewindti
A_dewindti,Msize,8,-29,2006,A_dewindti
A_dewindti,Lsize,1,-29,2006,A_dewindti
A_dewindti,Lsize,10,-28,2006,A_dewindti
A_dewindti,Lsize,10,-28,2006,A_dewindti
A_dewindti,Lsize,6,-28,2006,A_dewindti
A_dewindti,Lsize,4,-28,2006,A_dewindti
A_dewindti,Lsize,2,-28,2006,A_dewindti
A_dewindti,Msize,2,-28,2006,A_dewindti
A_dewindti,Msize,2,-28,2006,A_dewindti
A_dewindti,Lsize,1,-28,2006,A_dewindti
A_dewindti,Lsize,1,-28,2006,A_dewindti
A_dewindti,Lsize,10,-27,2006,A_dewindti
A_dewindti,Lsize,10,-27,2006,A_dewindti
A_dewindti,Lsize,10,-27,2006,A_dewindti
A_dewindti,Lsize,10,-27,2006,A_dewindti
A_dewindti,Lsize,9,-27,2006,A_dewindti
A_dewindti,Lsize,9,-27,2006,A_dewindti
A_dewindti,Lsize,6,-27,2006,A_dewindti
A_dewindti,Lsize,2,-27,2006,A_dewindti
A_dewindti,Lsize,5,-26,2006,A_dewindti
A_dewindti,Lsize,3,-26,2006,A_dewindti
A_dewindti,Lsize,10,-25,2006,A_dewindti
A_dewindti,Msize,7,-25,2006,A_dewindti
A_dewindti,Msize,7,-24,2006,A_dewindti
A_dewindti,Msize,4,-24,2006,A_dewindti
A_dewindti,Msize,2,-23,2006,A_dewindti
A_dewindti,Msize,6,-22,2006,A_dewindti
A_dewindti,Msize,4,-22,2006,A_dewindti
A_dewindti,Msize,4,-22,2006,A_dewindti
A_dewindti,Lsize,8,-21,2006,A_dewindti
A_dewindti,Msize,10,-16,2006,A_dewindti
A_dewindti,Msize,10,-16,2006,A_dewindti
A_dewindti,Lsize,9,-16,2006,A_dewindti
A_dewindti,Msize,9,-16,2006,A_dewindti
A_dewindti,Msize,9,-16,2006,A_dewindti
A_dewindti,Msize,10,-15,2006,A_dewindti
A_dewindti,Lsize,9,-15,2006,A_dewindti
A_dewindti,Msize,9,-15,2006,A_dewindti
A_dewindti,Msize,9,-15,2006,A_dewindti
A_dewindti,Msize,9,-14,2006,A_dewindti
A_dewindti,Msize,9,-14,2006,A_dewindti
A_dewindti,Msize,9,-14,2006,A_dewindti
A_dewindti,Msize,9,-14,2006,A_dewindti
A_dewindti,Msize,6,-11,2006,A_dewindti
A_dewindti,Msize,6,-11,2006,A_dewindti
A_dewindti,Msize,6,-11,2006,A_dewindti
A_dewindti,Msize,5,-11,2006,A_dewindti
A_dewindti,Msize,3,-10,2006,A_dewindti
A_dewindti,Msize,3,-8,2006,A_dewindti
A_dewindti,Msize,5,-6,2006,A_dewindti
A_dewindti,Msize,2,-6,2006,A_dewindti
A_dewindti,Msize,1,-6,2006,A_dewindti
A_dewindti,Msize,1,-6,2006,A_dewindti
A_dewindti,Msize,1,-6,2006,A_dewindti
A_dewindti,Msize,1,-6,2006,A_dewindti
A_dewindti,Msize,1,-6,2006,A_dewindti
A_dewindti,Msize,1,-6,2006,A_dewindti
A_dewindti,Msize,7,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,1,-5,2006,A_dewindti
A_dewindti,Lsize,7,-4,2006,A_dewindti
A_dewindti,Msize,5,-4,2006,A_dewindti
A_dewindti,Msize,4,-4,2006,A_dewindti
A_dewindti,Msize,9,-2,2006,A_dewindti
A_dewindti,Msize,8,-2,2006,A_dewindti
A_dewindti,Msize,6,-1,2006,A_dewindti
A_dewindti,Msize,3,-1,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Msize,2,-5,2006,A_dewindti
A_dewindti,Lsize,8,-36,2007,A_dewindti
A_dewindti,Lsize,8,-34,2007,A_dewindti
A_dewindti,Msize,10,-32,2007,A_dewindti
A_dewindti,Lsize,8,-32,2007,A_dewindti
A_dewindti,Msize,7,-32,2007,A_dewindti
A_dewindti,Msize,7,-32,2007,A_dewindti
A_dewindti,Lsize,6,-32,2007,A_dewindti
A_dewindti,Msize,6,-32,2007,A_dewindti
A_dewindti,Msize,6,-32,2007,A_dewindti
A_dewindti,Msize,6,-32,2007,A_dewindti
A_dewindti,Msize,6,-32,2007,A_dewindti
A_dewindti,Msize,6,-32,2007,A_dewindti
A_dewindti,Msize,1,-32,2007,A_dewindti
A_dewindti,Msize,8,-31,2007,A_dewindti
A_dewindti,Msize,8,-31,2007,A_dewindti
A_dewindti,Msize,8,-31,2007,A_dewindti
A_dewindti,Msize,7,-31,2007,A_dewindti
A_dewindti,Msize,7,-31,2007,A_dewindti
A_dewindti,Lsize,2,-31,2007,A_dewindti
A_dewindti,Lsize,1,-31,2007,A_dewindti
A_dewindti,Lsize,1,-31,2007,A_dewindti
A_dewindti,Lsize,8,-30,2007,A_dewindti
A_dewindti,Lsize,7,-30,2007,A_dewindti
A_dewindti,Msize,9,-29,2007,A_dewindti
A_dewindti,Msize,9,-29,2007,A_dewindti
A_dewindti,Msize,7,-29,2007,A_dewindti
A_dewindti,Msize,7,-29,2007,A_dewindti
A_dewindti,Msize,6,-29,2007,A_dewindti
A_dewindti,Msize,1,-29,2007,A_dewindti
A_dewindti,Msize,3,-28,2007,A_dewindti
A_dewindti,Msize,5,-27,2007,A_dewindti
A_dewindti,Lsize,2,-25,2007,A_dewindti
A_dewindti,Msize,8,-24,2007,A_dewindti
A_dewindti,Msize,5,-23,2007,A_dewindti
A_dewindti,Lsize,5,-23,2007,A_dewindti
A_dewindti,Lsize,10,-22,2007,A_dewindti
A_dewindti,Lsize,9,-22,2007,A_dewindti
A_dewindti,Lsize,9,-22,2007,A_dewindti
A_dewindti,Lsize,8,-22,2007,A_dewindti
A_dewindti,Lsize,8,-22,2007,A_dewindti
A_dewindti,Lsize,8,-22,2007,A_dewindti
A_dewindti,Msize,4,-22,2007,A_dewindti
A_dewindti,Msize,8,-20,2007,A_dewindti
A_dewindti,Lsize,7,-20,2007,A_dewindti
A_dewindti,Msize,3,-20,2007,A_dewindti
A_dewindti,Msize,10,-19,2007,A_dewindti
A_dewindti,Msize,10,-19,2007,A_dewindti
A_dewindti,Lsize,10,-18,2007,A_dewindti
A_dewindti,Lsize,10,-18,2007,A_dewindti
A_dewindti,Lsize,10,-18,2007,A_dewindti
A_dewindti,Lsize,7,-18,2007,A_dewindti
A_dewindti,Msize,7,-18,2007,A_dewindti
A_dewindti,Msize,7,-18,2007,A_dewindti
A_dewindti,Msize,7,-18,2007,A_dewindti
A_dewindti,Msize,10,-17,2007,A_dewindti
A_dewindti,Msize,7,-12,2007,A_dewindti
A_dewindti,Lsize,6,-12,2007,A_dewindti
A_dewindti,Lsize,6,-12,2007,A_dewindti
A_dewindti,Lsize,6,-12,2007,A_dewindti
A_dewindti,Lsize,6,-12,2007,A_dewindti
A_dewindti,Lsize,6,-12,2007,A_dewindti
A_dewindti,Msize,9,-3,2007,A_dewindti
A_dewindti,Lsize,3,-22,2008,A_dewindti
A_dewindti,Msize,2,-21,2008,A_dewindti
A_dewindti,Msize,2,-21,2008,A_dewindti
A_dewindti,Msize,2,-21,2008,A_dewindti
A_dewindti,Msize,3,-21,2008,A_dewindti
A_dewindti,Msize,3,-21,2008,A_dewindti
A_dewindti,Msize,3,-21,2008,A_dewindti
A_dewindti,Msize,5,-21,2008,A_dewindti
A_dewindti,Msize,5,-21,2008,A_dewindti
A_dewindti,Msize,5,-21,2008,A_dewindti
A_dewindti,Msize,5,-21,2008,A_dewindti
A_dewindti,Lsize,8,-16,2008,A_dewindti
A_dewindti,Lsize,8,-14,2008,A_dewindti
Cyathopharynx,Msize,5,-15,1995,Cyathopharynx
Cyathopharynx,Lsize,7,-15,1995,Cyathopharynx
Cyathopharynx,Ssize,4,-5,1995,Cyathopharynx
Cyathopharynx,Lsize,1,-6,1995,Cyathopharynx
Cyathopharynx,Msize,1,-6,1995,Cyathopharynx
Cyathopharynx,Msize,1,-6,1995,Cyathopharynx
Cyathopharynx,Lsize,5,-34,1996,Cyathopharynx
Cyathopharynx,Lsize,7,-35,1996,Cyathopharynx
Cyathopharynx,Lsize,7,-35,1996,Cyathopharynx
Cyathopharynx,Lsize,7,-35,1996,Cyathopharynx
